State,Site,Campaign,Season,Date,Point_no,Species,Sec_10,Sec_20,Sec_30,Sec_40,Sec_50,Sec_60,Sec_70,Sec_80,Sec_90,Sec_100,Sec_110,Sec_120,Sec_130,Sec_140,Sec_150,Sec_160,Sec_170,Sec_180,Comments
CT,Long Beach,Walkers,B,17-Aug-24,5,PIPL,O,O,R,M,M,R,M,M,M,R,F,F,R,R,R,M,R,R,11 JUV resting & foraging
CT,Long Beach,Walkers,B,17-Aug-24,5,SESA,R,R,FL,M,M,M,R,R,M,F,F,F,F,F,F,F,F,F,
CT,Long Beach,Walkers,B,17-Aug-24,4,SESA,F,M,M,M,R,F,M,F,M,M,F,M,M,M,Fl,OS,OS,OS,Flew off to MS
NY,TOH,Dog_free,B,17-Aug-24,6,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach in large staging flock
NY,TOH,Dog_free,B,17-Aug-24,6,SESA,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore in group
NY,TOH,Dog_free,B,17-Aug-24,6,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore in group
NY,TOH,Dog_free,B,17-Aug-24,7,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,17-Aug-24,7,SESA,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore in group
NY,TOH,Dog_free,B,17-Aug-24,9,AMOY,R,M,R,R,R,R,R,M,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,17-Aug-24,10,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,preening near dunes
NY,TOH,Dog_free,B,17-Aug-24,10,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore in group
CT,Housatonic: Milford Shoreline,Walkers,B,19-Aug-24,7,SAND,M,M,FL,FL,OS,F,F,M,R,F,F,F,R,F,F,M,M,M,1st SAND flew off
CT,Housatonic: Milford Shoreline,Walkers,B,19-Aug-24,7,SESA,M,M,R,M,FL,OS,R,F,R,R,M,M,F,M,R,M,F,F,1st SESA flew off
CT,Housatonic: Milford Point,Walkers,B,19-Aug-24,5,AMOY,R,R,R,R,M,R,R,R,R,R,R,R,R,R,R,R,R,R,Unknown if banded
CT,Housatonic: Milford Point,Walkers,B,19-Aug-24,5,SAND,R,R,R,F,R,F,O,F,O,M,M,R,R,R,R,O,O,R,O=PREENING
CT,Housatonic: Milford Point,Walkers,B,19-Aug-24,5,SESA,F,M,O,M,F,O,M,M,M,F,F,R,F,R,O,M,O,R,O=BATHING
CT,Housatonic: Milford Point,Walkers,B,19-Aug-24,6,AMOY,M,O,O,O,O,O,O,R,R,R,FL,R,O,O,R,R,R,M,"O=PREENING, Naked"
CT,Housatonic: Milford Point,Walkers,B,19-Aug-24,6,SESA,M,FL,OS,R,O,O,O,O,O,O,M,M,M,FL,OS,OS,OS,OS,"O=PREENING, 1st SESA lost in group of terns"
SC,Folly Beach Lighthouse Inlet,Walkers,B,22-Aug-24,1,ROTE,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,"not a focal species, but still observed"
SC,Folly Beach Lighthouse Inlet,Walkers,B,22-Aug-24,2,PIPL,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,
SC,Folly Beach Lighthouse Inlet,Walkers,B,22-Aug-24,3,WIPL,M,A,M,A,M,M,A,A,A,M,M,A,A,M,M,F,F,M,
SC,Folly Beach Lighthouse Inlet,Walkers,B,22-Aug-24,4,AMOY,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,AMOY fly by before survey starts
CT,Bushy Beach,None,B,23-Aug-24,3,SAND,M,M,M,F,F,M,M,M,M,M,M,A,A,A,M,M,F,F,
CT,Long Beach,Walkers,B,23-Aug-24,2,SAND,M,M,M,M,F,M,M,M,F,M,F,M,M,F,M,M,M,M,
CT,Long Beach,Walkers,B,23-Aug-24,4,PIPL,M,M,R,R,R,R,R,M,R,R,R,R,R,R,M,R,R,R,
CT,Long Beach,Walkers,B,23-Aug-24,5,SAND,F,M,M,F,F,M,M,M,M,M,M,M,M,FL,M,M,M,M,2:20 flushed by beachwalker ~ 10 m away; SAND observed starting to move away from beachwalker @ ~ 50 m away
NY,TOH,Dog_free,B,23-Aug-24,10,AMOY,R,R,R,R,M,R,R,R,R,R,R,R,R,R,R,R,R,R,standing/preening on beach
NY,TOH,Dog_free,B,23-Aug-24,10,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,FL,F,F,F,F,"foraging on shore, man walked by"
NY,TOH,Dog_free,B,23-Aug-24,9,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,23-Aug-24,9,SAND,F,F,F,M,M,M,M,F,F,F,F,F,F,F,F,F,F,F,"foraging on beach, lady walked by"
NY,TOH,Dog_free,B,23-Aug-24,8,SAND,M,F,F,F,FL,F,F,F,FL,F,F,F,F,F,F,F,F,F,"foraging on shore, people walked by"
NY,TOH,Dog_free,B,23-Aug-24,8,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,23-Aug-24,8,SESA,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,TOH,Dog_free,B,23-Aug-24,7,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,23-Aug-24,7,SAND,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting in group on shore
NY,TOH,Dog_free,B,23-Aug-24,6,SESA,F,F,F,F,F,F,F,F,F,F,F,FL,FL,OS,OS,OS,OS,OS,foraging on shore
NY,TOH,Dog_free,B,23-Aug-24,6,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,TOH,Dog_free,B,23-Aug-24,6,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting in flock on shore
NY,TOH,Dog_free,B,23-Aug-24,5,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,23-Aug-24,4,AMOY,F,F,M,M,M,F,F,F,F,F,F,F,F,F,F,F,M,F,"foraging on shore, people walked by"
NY,TOH,Dog_free,B,23-Aug-24,3,AMOY,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,TOH,Dog_free,B,23-Aug-24,2,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting/preening on beach
NY,TOH,Dog_free,B,23-Aug-24,1,AMOY,F,M,M,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on beach
GA,EBGC,Dog_leash,B,30-Jul-24,4,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,
GA,EBGC,Dog_leash,B,30-Jul-24,6,SAND,F,F,F,F,F,F,F,F,F,F,FL,FL,FL,FL,OS,OS,OS,OS,
NY,Jones,Walkers,B,24-Aug-24,2,SAND,R,R,R,R,M,R,R,R,R,R,R,F,F,F,F,F,F,F,"sitting on shore, then foraging"
NY,Jones,Walkers,B,24-Aug-24,3,AMOY,R,R,R,R,R,R,R,R,R,R,R,M,M,R,R,M,M,R,roosting on beach
NY,Jones,Walkers,B,24-Aug-24,3,PIPL,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,24-Aug-24,3,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,24-Aug-24,4,SAND,R,R,R,FL,FL,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,"roosting in group, flew off site"
NY,Jones,Walkers,B,24-Aug-24,5,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,24-Aug-24,5,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach in flock
NY,Jones,Walkers,B,24-Aug-24,6,SAND,F,F,F,F,F,F,F,F,F,F,F,FL,F,F,F,F,F,F,"foraging on shore, lady walked by "
NY,Jones,Walkers,B,24-Aug-24,7,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting/preening on beach
NY,Jones,Walkers,B,24-Aug-24,7,SAND,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,Jones,Walkers,B,24-Aug-24,7,SESA,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,24-Aug-24,8,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,FL,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,24-Aug-24,8,AMOY,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,24-Aug-24,9,SAND,F,F,F,F,F,F,F,FL,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,"foraging on shore, flew off site"
NY,Jones,Walkers,B,24-Aug-24,10,SAND,F,F,F,F,F,F,F,F,F,FL,F,F,FL,F,F,F,F,F,"foraging, people walked by "
NY,Jones,Walkers,B,24-Aug-24,10,SESA,F,F,F,F,F,F,F,F,FL,F,F,F,FL,F,F,F,F,F,"foraging, people walked by "
CT,Sandy Point,None,B,25-Aug-24,8,PIPL,R,R,F,M,R,R,O,O,M,R,M,M,M,R,R,M,M,R,O=PREENING
CT,Sandy Point,None,B,25-Aug-24,8,SESA,F,R,M,F,M,F,F,F,F,F,M,F,M,M,F,F,F,M,
SC,Folly Beach Lighthouse Inlet,Walkers,B,26-Aug-24,1,SAND,F,F,F,F,F,F,F,M,F,F,F,F,F,F,F,F,F,F,Mobile at 1:20 when human walked by about 15m from bird
SC,Folly Beach Lighthouse Inlet,Walkers,B,26-Aug-24,1,WIPL,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,out of sight before data collection
SC,Folly Beach Lighthouse Inlet,Walkers,B,26-Aug-24,1,PIPL,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,out of sight before data collection
SC,Folly Beach Lighthouse Inlet,Walkers,B,26-Aug-24,2,PIPL,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,
SC,Folly Beach Lighthouse Inlet,Walkers,B,26-Aug-24,2,SAND,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,out of sight before data collection
SC,Folly Beach Lighthouse Inlet,Walkers,B,26-Aug-24,2,AMOY,FL,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,flew off as soon as data collection started
SC,Folly Beach Lighthouse Inlet,Walkers,B,26-Aug-24,4,AMOY,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,
NY,TOH,Dog_free,B,28-Aug-24,10,PIPL,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting/preening on beach
NY,TOH,Dog_free,B,28-Aug-24,10,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,TOH,Dog_free,B,28-Aug-24,9,PIPL,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore 
NY,TOH,Dog_free,B,28-Aug-24,9,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore in group
NY,TOH,Dog_free,B,28-Aug-24,9,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,28-Aug-24,8,PIPL,F,F,F,F,F,F,F,FL,A,A,FL,F,F,F,F,F,F,F,aggressive with other plovers
NY,TOH,Dog_free,B,28-Aug-24,8,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,M,M,M,M,"foraging on beach, man walked by"
NY,TOH,Dog_free,B,28-Aug-24,8,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,M,M,M,"roosting on beach, man walked by"
NY,TOH,Dog_free,B,28-Aug-24,7,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,M,M,M,roosting on beach
NY,TOH,Dog_free,B,28-Aug-24,7,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,M,M,F,F,foraging on shore
NY,TOH,Dog_free,B,28-Aug-24,6,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,sitting on beach
NY,TOH,Dog_free,B,28-Aug-24,6,SAND,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,preening on beach
NY,TOH,Dog_free,B,28-Aug-24,5,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,TOH,Dog_free,B,28-Aug-24,5,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,28-Aug-24,4,AMOY,F,F,F,F,F,F,F,F,F,F,F,F,F,FL,OS,OS,OS,OS,foraging on shore
NY,TOH,Dog_free,B,28-Aug-24,4,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,TOH,Dog_free,B,28-Aug-24,3,SAND,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,28-Aug-24,3,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,TOH,Dog_free,B,28-Aug-24,2,AMOY,F,F,F,F,F,M,M,M,M,F,F,F,F,F,M,M,M,M,"foraging on shore, couple walked by"
NY,TOH,Dog_free,B,28-Aug-24,2,SAND,F,F,F,F,F,FL,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,"foraging on shore, couple walked by"
NY,TOH,Dog_free,B,28-Aug-24,1,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
CT,Long Beach,Walkers,B,29-Aug-24,2,SESA,M,M,FL,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,
CT,Long Beach,Walkers,B,29-Aug-24,2,SAND,M,A,M,M,M,R,R,M,M,F,F,M,M,M,M,M,M,A,
CT,Long Beach,Walkers,B,29-Aug-24,3,SESA,M,M,M,M,M,M,M,M,M,R,F,M,FL,FL,FL,OS,OS,OS,
CT,Bushy Beach,None,B,30-Aug-24,2,SAND,M,F,F,F,M,M,F,F,M,M,M,M,F,F,M,F,M,F,
NY,Jones,Walkers,B,30-Aug-24,2,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,30-Aug-24,2,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,Jones,Walkers,B,30-Aug-24,3,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,30-Aug-24,3,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,Jones,Walkers,B,30-Aug-24,4,SAND,F,F,FL,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,30-Aug-24,4,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach
NY,Jones,Walkers,B,30-Aug-24,5,PIPL,FL,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,"on beach, flew away"
NY,Jones,Walkers,B,30-Aug-24,5,SAND,F,F,F,F,F,F,F,F,F,FL,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,30-Aug-24,5,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach in flock
NY,Jones,Walkers,B,30-Aug-24,6,SAND,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting on beach in flock
NY,Jones,Walkers,B,30-Aug-24,7,SESA,FL,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,OS,"on beach, flew away"
NY,Jones,Walkers,B,30-Aug-24,7,AMOY,M,M,M,M,M,M,M,R,R,R,R,R,R,R,R,R,R,R,"walking near dunes, then roosting "
NY,Jones,Walkers,B,30-Aug-24,7,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,30-Aug-24,8,SAND,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting in flock on beach
NY,Jones,Walkers,B,30-Aug-24,9,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,30-Aug-24,9,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,roosting/preening on beach
NY,Jones,Walkers,B,30-Aug-24,10,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore
NY,Jones,Walkers,B,30-Aug-24,10,SESA,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,foraging on shore 
CT,Housatonic: Milford Shoreline,Walkers,B,31-Aug-24,8,SAND,F,F,M,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,
CT,Housatonic: Milford Shoreline,Walkers,B,31-Aug-24,8,AMOY,F,F,F,M,M,F,F,F,F,F,F,F,F,F,F,F,M,F,N29 Banded Bird
CT,Housatonic: Milford Point,Walkers,B,31-Aug-24,5,AMOY,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,N90 Banded Bird
CT,Housatonic: Milford Point,Walkers,B,31-Aug-24,5,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,M,M,
CT,Housatonic: Milford Point,Walkers,B,31-Aug-24,6,SAND,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,
CT,Housatonic: Milford Point,Walkers,B,31-Aug-24,6,AMOY,O,O,O,O,O,O,O,O,O,O,O,M,M,F,F,F,F,F,O = PREENING
CT,Sandy Point,None,B,1-Sep-24,4,SAND,FL,FL,FL,FL,F,F,FL,FL,FL,OS,OS,OS,OS,OS,OS,OS,OS,OS,"Entire group flushed by walker, last obs heading towards Savin Rock Park"
CT,Sandy Point,None,B,1-Sep-24,5,SAND,F,F,M,F,F,F,F,M,F,F,R,M,F,F,F,FL,M,R,
CT,Bushy Beach,None,B,2-Sep-24,2,SAND,F,F,F,M,M,F,F,F,M,M,F,F,F,F,F,M,M,F,
CT,Long Beach,Walkers,B,2-Sep-24,3,SAND,M,F,F,M,M,F,F,M,M,F,M,F,F,M,F,F,F,M,
CT,Housatonic: Milford Shoreline,Walkers,B,6-Sep-24,7,AMOY,R,R,R,F,F,R,F,M,F,M,R,R,R,R,R,R,R,F,N88 Banded Bird
CT,Housatonic: Milford Point,Walkers,B,6-Sep-24,5,AMOY,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,N29 Banded Bird
CT,Long Beach,Walkers,B,11-Sep-24,4,SAND,M,M,M,FL,A,A,F,R,F,M,M,M,R,F,F,F,F,F,SAND X8 flushed by jogger from B2
CT,Long Beach,Walkers,B,11-Sep-24,5,SAND,M,F,F,F,R,F,M,F,M,M,F,F,F,F,M,M,R,F,
CT,Housatonic: Milford Shoreline,Walkers,B,13-Sep-24,8,AMOY,M,M,F,F,M,F,F,F,O,M,F,M,F,F,F,R,F,F,O = PREENING
CT,Housatonic: Milford Shoreline,Walkers,B,13-Sep-24,8,SAND,O,O,O,O,O,O,M,R,M,M,M,M,M,M,OS,OS,OS,OS,O = PREENING
CT,Housatonic: Milford Point,Walkers,B,13-Sep-24,6,AMOY,F,M,F,F,F,F,F,M,F,F,F,F,F,F,M,M,F,F,
CT,Housatonic: Milford Point,Walkers,B,13-Sep-24,5,AMOY,F,F,F,F,F,F,F,F,M,F,F,F,F,M,M,F,M,M,
